Word/Phrase,TF-IDF_Average,Primary_Sentiment,Sentiment_Coefficient,negative_coef,neutral/mixed_coef,positive_coef
lot,0.009082267122810274,negative,-1.0927779355727423,-1.0927779355727423,0.7557052018186884,0.33707273375405045
employees,0.008909565179811884,neutral/mixed,-2.3041941220689033,2.0162586289915887,-2.3041941220689033,0.287935493077287
product,0.008791928392503987,neutral/mixed,2.686382800632183,-0.7845740865958071,2.686382800632183,-1.9018087140363815
baristas,0.008698951515068493,positive,1.5882221960591751,-0.25493923254482354,-1.3332829635143568,1.5882221960591751
morning,0.008667405052263847,positive,0.8658772819831243,-0.1809134618421336,-0.6849638201409869,0.8658772819831243
going,0.008663594645258621,negative,1.1320709423532374,1.1320709423532374,-0.9477747477951769,-0.18429619455805996
clean,0.008555882230598121,positive,1.7662485944116084,-1.6870109735781982,-0.07923762083339482,1.7662485944116084
best,0.008555640040795022,positive,2.9588704792603746,-2.5497996835082204,-0.4090707957521502,2.9588704792603746
small,0.00832039037416163,neutral/mixed,1.5778995288662356,-1.1871362460312131,1.5778995288662356,-0.3907632828350216
did,0.00819492157624627,positive,-0.9208088499144444,0.16985850420063706,0.7509503457138075,-0.9208088499144444
super,0.008019382078623717,positive,1.453608114305022,-0.8342337479918642,-0.6193743663131551,1.453608114305022
area,0.008010423121180823,positive,1.2737332266027805,-0.6322739847228944,-0.6414592418798826,1.2737332266027805
seating,0.007953707682380514,positive,1.4494009457767902,-1.1283138219322,-0.3210871238445702,1.4494009457767902
slow,0.007930383553533463,negative,3.1148064551029044,3.1148064551029044,-0.03126979604857108,-3.0835366590543116
barista,0.007785265489670193,positive,1.2358321246093258,-0.1776338671149887,-1.0581982574943305,1.2358321246093258
new,0.00775157367851211,positive,1.6237552888517721,-0.9002556853578497,-0.7234996034939242,1.6237552888517721
need,0.007649256738349479,positive,-1.3780951753194608,0.6153827915499972,0.7627123837694579,-1.3780951753194608
customer service,0.0076161962586631165,neutral/mixed,-0.6922168962341916,0.20816441049441667,-0.6922168962341916,0.48405248573977017
doesn,0.007491420959196241,neutral/mixed,1.892602406290433,-0.4762421151582791,1.892602406290433,-1.4163602911321544
bad,0.0074871549597535616,negative,1.2057456049725677,1.2057456049725677,-0.017103908806505322,-1.1886416961660642
went,0.007481849250433299,neutral/mixed,-0.4253596973572413,0.42490790846586596,-0.4253596973572413,0.0004517888913758197
sure,0.007442070192385002,positive,0.3364117125080681,-0.1032714640793773,-0.23314024842869333,0.3364117125080681
cup,0.007325743071891295,negative,1.635545975368339,1.635545975368339,-0.9549524228802689,-0.6805935524880669
said,0.007237904954937337,negative,1.5334749034473694,1.5334749034473694,-0.42052818738293374,-1.1129467160644357
customers,0.00721219954208988,negative,1.4358192357273127,1.4358192357273127,-0.9180783387119655,-0.5177408970153422
want,0.007205188921849058,negative,0.6158081981565937,0.6158081981565937,-0.33060175877881154,-0.2852064393777862
fast,0.007185054551390354,positive,3.1929755239347313,-2.490251429738959,-0.7027240941957592,3.1929755239347313
think,0.007173126858326926,neutral/mixed,0.43966372835247286,-0.1895012480116252,0.43966372835247286,-0.2501624803408472
asked,0.007112409235315419,negative,1.7278216624574285,1.7278216624574285,-0.588279732770192,-1.1395419296872384
does,0.007084909693882922,neutral/mixed,1.8029114231767853,-0.47003421818556035,1.8029114231767853,-1.3328772049912332
quick,0.007019560609792266,positive,2.632657573465263,-2.268101944770531,-0.364555628694734,2.632657573465263
usually,0.006996060283643875,negative,-0.7791674897259139,-0.7791674897259139,0.2710117289622054,0.5081557607637088
say,0.00690246587442514,negative,-0.3609097582925171,-0.3609097582925171,0.01834948899612083,0.3425602692963923
wrong,0.006812766668727935,negative,1.7206443200628991,1.7206443200628991,-0.40475591215587825,-1.3158884079070163
favorite,0.006594976641817437,positive,2.200287451818132,-1.4344790158716754,-0.7658084359464581,2.200287451818132
tea,0.006573858145545792,neutral/mixed,-1.0911000788790326,0.5015359597744702,-1.0911000788790326,0.5895641191045677
experience,0.006534218900725942,neutral/mixed,-1.0705384970240568,0.5677002965167722,-1.0705384970240568,0.5028382005072884
working,0.006486736266087058,positive,0.7529163518587605,-0.08590239227280085,-0.6670139595859547,0.7529163518587605
orders,0.0064564441161858,negative,0.6740785796039378,0.6740785796039378,-0.3521903651802541,-0.3218882144236828
used,0.00645386734481315,positive,-1.1167550265760344,0.3047223144114116,0.8120327121646262,-1.1167550265760344
today,0.006438075858716611,negative,0.9784641921102589,0.9784641921102589,-0.8616669031299093,-0.11679728898034153
ok,0.006404044825445692,neutral/mixed,2.254802650617538,-1.058610926610717,2.254802650617538,-1.1961917240068112
